GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
729991	8.30e-01	8.04e-01	0.265	0.248731	0.06588	31.8	BORCS8	BLOC-1 related complex subunit 8
6670	8.30e-01	8.04e-01	0.199	-0.248633	-0.049492	156.25	SP3	Sp3 transcription factor
8976	8.31e-01	8.04e-01	0.337	-0.24778	-0.083486	17.75	WASL	WASP like actin nucleation promoting factor
55337	8.32e-01	8.06e-01	0.282	-0.24602	-0.069424	35.51	SHFL	shiftless antiviral inhibitor of ribosomal frameshifting
29916	8.32e-01	8.06e-01	0.283	0.245929	0.069576	49.27	SNX11	sorting nexin 11
3040	8.33e-01	8.07e-01	0.291	-0.244616	-0.07122	20698.9	HBA2	hemoglobin subunit alpha 2
9815	8.33e-01	8.07e-01	0.187	0.243828	0.045696	173.23	GIT2	GIT ArfGAP 2
54939	8.35e-01	8.09e-01	0.27	-0.241395	-0.065252	38.52	COMMD4	COMM domain containing 4
125476	8.35e-01	8.09e-01	0.241	-0.241409	-0.058176	53.34	INO80C	INO80 complex subunit C
175	8.36e-01	8.10e-01	0.441	0.241055	0.106397	34.38	AGA	aspartylglucosaminidase
5437	8.36e-01	8.10e-01	0.279	-0.240009	-0.066882	41.93	POLR2H	RNA polymerase II, I and III subunit H
105370384	8.36e-01	8.10e-01	0.173	-0.240017	-0.041639	24.19	LOC105370384	uncharacterized LOC105370384
2957	8.36e-01	8.10e-01	0.192	-0.239956	-0.046022	82.67	GTF2A1	general transcription factor IIA subunit 1
8824	8.36e-01	8.10e-01	0.273	0.239923	0.065588	38.3	CES2	carboxylesterase 2
6275	8.36e-01	8.10e-01	0.155	-0.239823	-0.037099	447.02	S100A4	S100 calcium binding protein A4
54708	8.36e-01	8.11e-01	0.296	0.239728	0.070934	37.86	MARCHF5	membrane associated ring-CH-type finger 5
57488	8.37e-01	8.12e-01	0.227	0.238463	0.054137	79.39	ESYT2	extended synaptotagmin 2
51193	8.38e-01	8.12e-01	0.267	0.237799	0.063474	37.23	ZNF639	zinc finger protein 639
80155	8.38e-01	8.12e-01	0.228	0.23741	0.054054	82.29	NAA15	N-alpha-acetyltransferase 15, NatA auxiliary subunit
3059	8.38e-01	8.13e-01	0.187	0.237011	0.044239	561.04	HCLS1	hematopoietic cell-specific Lyn substrate 1
3588	8.39e-01	8.13e-01	0.205	-0.236179	-0.048486	114.68	IL10RB	interleukin 10 receptor subunit beta
5929	8.39e-01	8.14e-01	0.19	0.235287	0.044766	109.33	RBBP5	RB binding protein 5, histone lysine methyltransferase complex subunit
10949	8.40e-01	8.15e-01	0.166	0.234341	0.03893	66.37	HNRNPA0	heterogeneous nuclear ribonucleoprotein A0
83605	8.40e-01	8.15e-01	0.258	-0.234133	-0.060515	98.68	CCM2	CCM2 scaffold protein
57214	8.44e-01	8.19e-01	0.348	-0.229425	-0.079786	27.42	CEMIP	cell migration inducing hyaluronidase 1
6120	8.44e-01	8.19e-01	0.3	0.229116	0.0687	56	RPE	ribulose-5-phosphate-3-epimerase
105371711	8.44e-01	8.19e-01	0.324	-0.229047	-0.074287	11.92	LOC105371711	uncharacterized LOC105371711
100506380	8.44e-01	8.19e-01	0.383	0.228802	0.087602	34.08	RNF32-DT	RNF32 divergent transcript
200185	8.44e-01	8.19e-01	0.181	-0.228532	-0.041259	94.91	KRTCAP2	keratinocyte associated protein 2
5210	8.44e-01	8.19e-01	0.364	0.228235	0.08319	19.1	PFKFB4	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4
11188	8.44e-01	8.20e-01	0.245	-0.228166	-0.05586	34.73	NISCH	nischarin
53349	8.45e-01	8.20e-01	0.343	-0.227898	-0.078112	40.72	ZFYVE1	zinc finger FYVE-type containing 1
788	8.45e-01	8.20e-01	0.24	0.226936	0.054468	84.09	SLC25A20	solute carrier family 25 member 20
7122	8.46e-01	8.21e-01	0.386	-0.225837	-0.087205	833.27	CLDN5	claudin 5
22888	8.46e-01	8.22e-01	0.23	-0.225614	-0.051971	35.56	UBOX5	U-box domain containing 5
9094	8.47e-01	8.22e-01	0.318	0.225091	0.071544	37.09	UNC119	unc-119 lipid binding chaperone
105369748	8.47e-01	8.22e-01	0.239	0.224606	0.053743	30.58	RPAP3-DT	RPAP3 divergent transcript
253980	8.47e-01	8.23e-01	0.337	-0.224167	-0.075549	25.47	KCTD13	potassium channel tetramerization domain containing 13
284385	8.47e-01	8.23e-01	0.355	0.223768	0.079446	24.18	ZNF561-AS1	ZNF561 antisense RNA 1 (head to head)
9419	8.48e-01	8.24e-01	0.204	-0.222709	-0.045432	151.87	CRIPT	CXXC repeat containing interactor of PDZ3 domain
51123	8.49e-01	8.24e-01	0.18	-0.222273	-0.0401	223.24	ZNF706	zinc finger protein 706
119504	8.49e-01	8.24e-01	0.192	-0.222332	-0.042718	379.32	ANAPC16	anaphase promoting complex subunit 16
4257	8.49e-01	8.24e-01	0.313	0.221835	0.069459	33.63	MGST1	microsomal glutathione S-transferase 1
83443	8.49e-01	8.25e-01	0.208	-0.221584	-0.04612	140.56	SF3B5	splicing factor 3b subunit 5
83666	8.50e-01	8.25e-01	0.239	0.220612	0.05268	134.75	PARP9	poly(ADP-ribose) polymerase family member 9
2882	8.50e-01	8.26e-01	0.438	-0.219482	-0.096214	22.77	GPX7	glutathione peroxidase 7
81563	8.51e-01	8.27e-01	0.246	-0.218752	-0.053828	88.97	C1orf21	chromosome 1 open reading frame 21
5610	8.51e-01	8.27e-01	0.23	0.218602	0.05031	109.38	EIF2AK2	eukaryotic translation initiation factor 2 alpha kinase 2
2975	8.51e-01	8.27e-01	0.295	0.218464	0.064515	51.73	GTF3C1	general transcription factor IIIC subunit 1
54998	8.51e-01	8.27e-01	0.264	0.21823	0.057662	48.46	AURKAIP1	aurora kinase A interacting protein 1
51335	8.52e-01	8.28e-01	0.303	0.217263	0.065887	62.42	NGRN	neugrin, neurite outgrowth associated
347918	8.52e-01	8.28e-01	0.254	-0.217146	-0.055119	9.78	EP400P1	EP400 pseudogene 1
197259	8.53e-01	8.29e-01	0.282	-0.216376	-0.061014	46.74	MLKL	mixed lineage kinase domain like pseudokinase
102723724	8.53e-01	8.29e-01	0.457	-0.216106	-0.098829	28.27	LOC102723724	uncharacterized LOC102723724
100507554	8.53e-01	8.29e-01	0.265	0.215572	0.057141	21.35	RPL37A-DT	RPL37A divergent transcript
107987046	8.53e-01	8.29e-01	0.212	0.215528	0.045617	11.6	LOC107987046	uncharacterized LOC107987046
2617	8.53e-01	8.30e-01	0.218	-0.215132	-0.046893	77.68	GARS1	glycyl-tRNA synthetase 1
10943	8.53e-01	8.30e-01	0.232	0.214962	0.049932	95.89	MSL3	MSL complex subunit 3
5378	8.53e-01	8.30e-01	0.19	0.214849	0.040834	76.37	PMS1	PMS1 homolog 1, mismatch repair system component
105370780	8.53e-01	8.30e-01	0.342	-0.214726	-0.073476	29.16	LOC105370780	uncharacterized LOC105370780
25895	8.54e-01	8.31e-01	0.314	-0.213705	-0.067192	29.09	EEF1AKMT3	EEF1A lysine methyltransferase 3
2491	8.54e-01	8.31e-01	0.373	0.213614	0.079666	23.87	CENPI	centromere protein I
100506922	8.54e-01	8.31e-01	0.312	0.21331	0.066625	22.23	MAP3K2-DT	MAP3K2 divergent transcript
51533	8.54e-01	8.31e-01	0.274	-0.213018	-0.058396	25.29	PHF7	PHD finger protein 7
100507433	8.55e-01	8.32e-01	0.408	0.212307	0.086577	20.93	ZNF571-AS1	ZNF571 antisense RNA 1
29927	8.57e-01	8.33e-01	0.218	-0.210283	-0.045738	72.48	SEC61A1	SEC61 translocon subunit alpha 1
54880	8.57e-01	8.34e-01	0.282	0.209906	0.059154	61.19	BCOR	BCL6 corepressor
2180	8.57e-01	8.34e-01	0.308	-0.209057	-0.064465	60.08	ACSL1	acyl-CoA synthetase long chain family member 1
8315	8.57e-01	8.34e-01	0.245	0.20913	0.051265	56.08	BRAP	BRCA1 associated protein
5585	8.57e-01	8.35e-01	0.264	-0.208919	-0.055125	37.19	PKN1	protein kinase N1
1355	8.58e-01	8.35e-01	0.323	0.20793	0.067254	66.84	COX15	cytochrome c oxidase assembly homolog COX15
7203	8.58e-01	8.35e-01	0.218	0.207747	0.045337	175.59	CCT3	chaperonin containing TCP1 subunit 3
57827	8.58e-01	8.36e-01	0.377	-0.207408	-0.078196	27.79	C6orf47	chromosome 6 open reading frame 47
284756	8.58e-01	8.36e-01	0.332	0.207449	0.068969	40.92	LINC02910	long intergenic non-protein coding RNA 2910
11186	8.60e-01	8.37e-01	0.228	0.205291	0.046741	75.42	RASSF1	Ras association domain family member 1
10276	8.60e-01	8.38e-01	0.224	-0.204709	-0.0459	72.53	NET1	neuroepithelial cell transforming 1
81618	8.62e-01	8.40e-01	0.396	0.202435	0.080189	12.33	ITM2C	integral membrane protein 2C
51427	8.62e-01	8.40e-01	0.313	0.20195	0.063154	57.23	ZNF107	zinc finger protein 107
112398	8.63e-01	8.40e-01	0.301	-0.201689	-0.060666	90.5	EGLN2	egl-9 family hypoxia inducible factor 2
84126	8.63e-01	8.40e-01	0.217	0.201366	0.04364	47.66	ATRIP	ATR interacting protein
10090	8.63e-01	8.41e-01	0.342	-0.201221	-0.068739	33.45	UST	uronyl 2-sulfotransferase
9589	8.63e-01	8.41e-01	0.144	-0.200902	-0.02897	272.94	WTAP	WT1 associated protein
9639	8.64e-01	8.42e-01	0.354	0.199805	0.070779	22.03	ARHGEF10	Rho guanine nucleotide exchange factor 10
10062	8.64e-01	8.42e-01	0.346	0.199821	0.069172	13.22	NR1H3	nuclear receptor subfamily 1 group H member 3
128497	8.64e-01	8.42e-01	0.319	0.199738	0.063617	10.03	SPATA25	spermatogenesis associated 25
101927060	8.64e-01	8.42e-01	0.177	-0.199126	-0.035331	46.27	LOC101927060	uncharacterized LOC101927060
107986085	8.65e-01	8.43e-01	0.407	0.197713	0.080542	12.55	LINC02019	long intergenic non-protein coding RNA 2019
9804	8.65e-01	8.43e-01	0.188	0.197432	0.037178	101.19	TOMM20	translocase of outer mitochondrial membrane 20
4174	8.67e-01	8.45e-01	0.223	0.195541	0.043574	64.37	MCM5	minichromosome maintenance complex component 5
7705	8.68e-01	8.46e-01	0.294	-0.194274	-0.05712	76.73	ZNF146	zinc finger protein 146
10495	8.68e-01	8.46e-01	0.242	0.194077	0.046994	40.25	ENOX2	ecto-NOX disulfide-thiol exchanger 2
4209	8.68e-01	8.46e-01	0.226	0.19382	0.043747	51.08	MEF2D	myocyte enhancer factor 2D
84532	8.68e-01	8.46e-01	0.379	-0.193844	-0.073535	31.34	ACSS1	acyl-CoA synthetase short chain family member 1
5295	8.68e-01	8.47e-01	0.207	-0.193349	-0.04002	154.03	PIK3R1	phosphoinositide-3-kinase regulatory subunit 1
57062	8.69e-01	8.47e-01	0.164	0.19299	0.031622	220.69	DDX24	DEAD-box helicase 24
3653	8.69e-01	8.47e-01	0.335	-0.192773	-0.064604	25.68	IPW	imprinted in Prader-Willi syndrome
9562	8.69e-01	8.47e-01	0.377	-0.192665	-0.072723	28.65	MINPP1	multiple inositol-polyphosphate phosphatase 1
57456	8.69e-01	8.47e-01	0.193	-0.192361	-0.037184	68.83	KIAA1143	KIAA1143
29079	8.70e-01	8.49e-01	0.19	-0.190292	-0.036131	204.28	MED4	mediator complex subunit 4
3310	8.71e-01	8.50e-01	0.349	0.189427	0.06618	15.89	HSPA6	heat shock protein family A (Hsp70) member 6
11159	8.71e-01	8.50e-01	0.371	0.18936	0.070324	100.19	RABL2A	RAB, member of RAS oncogene family like 2A
5367	8.71e-01	8.50e-01	0.339	-0.188809	-0.064033	11.52	PMCH	pro-melanin concentrating hormone
57533	8.72e-01	8.51e-01	0.223	-0.187538	-0.041804	49.28	TBC1D14	TBC1 domain family member 14
208	8.73e-01	8.52e-01	0.292	0.187092	0.054557	29.76	AKT2	AKT serine/threonine kinase 2
5571	8.74e-01	8.53e-01	0.263	0.185565	0.048869	63.21	PRKAG1	protein kinase AMP-activated non-catalytic subunit gamma 1
7555	8.74e-01	8.53e-01	0.177	0.184878	0.032648	707.77	CNBP	CCHC-type zinc finger nucleic acid binding protein
708	8.76e-01	8.55e-01	0.329	-0.182711	-0.060064	13.28	C1QBP	complement C1q binding protein
6880	8.76e-01	8.55e-01	0.275	0.182369	0.050167	254.51	TAF9	TATA-box binding protein associated factor 9
10451	8.77e-01	8.56e-01	0.242	-0.181804	-0.044047	86.16	VAV3	vav guanine nucleotide exchange factor 3
3981	8.77e-01	8.56e-01	0.289	-0.181077	-0.052278	43.55	LIG4	DNA ligase 4
55214	8.77e-01	8.56e-01	0.437	-0.180903	-0.079099	13.9	P3H2	prolyl 3-hydroxylase 2
3705	8.77e-01	8.57e-01	0.273	0.180575	0.049236	24.12	ITPK1	inositol-tetrakisphosphate 1-kinase
51068	8.79e-01	8.58e-01	0.248	-0.178329	-0.044306	108.41	NMD3	NMD3 ribosome export adaptor
105373881	8.79e-01	8.59e-01	0.444	-0.177828	-0.07888	12.98	LOC105373881	uncharacterized LOC105373881
8997	8.79e-01	8.59e-01	0.199	0.177771	0.035444	148.29	KALRN	kalirin RhoGEF kinase
23412	8.79e-01	8.59e-01	0.234	0.177625	0.041489	71.44	COMMD3	COMM domain containing 3
65993	8.79e-01	8.59e-01	0.255	-0.1777	-0.04523	57.31	MRPS34	mitochondrial ribosomal protein S34
53615	8.79e-01	8.59e-01	0.324	-0.177791	-0.057604	19.37	MBD3	methyl-CpG binding domain protein 3
401074	8.80e-01	8.59e-01	0.409	-0.17727	-0.072555	14.04	LINC00960	long intergenic non-protein coding RNA 960
24138	8.80e-01	8.59e-01	0.403	-0.177152	-0.071431	23.96	IFIT5	interferon induced protein with tetratricopeptide repeats 5
27236	8.80e-01	8.60e-01	0.263	0.176683	0.046502	51.46	ARFIP1	ADP ribosylation factor interacting protein 1
105373813	8.80e-01	8.60e-01	0.229	0.176329	0.040458	33.97	CAVIN2-AS1	CAVIN2 and TMEFF2 antisense RNA 1
6729	8.80e-01	8.60e-01	0.241	-0.176575	-0.042613	71.58	SRP54	signal recognition particle 54
5700	8.80e-01	8.60e-01	0.174	-0.176431	-0.030725	91.6	PSMC1	proteasome 26S subunit, ATPase 1
5527	8.80e-01	8.60e-01	0.188	0.176328	0.033088	173.84	PPP2R5C	protein phosphatase 2 regulatory subunit B'gamma
388795	8.80e-01	8.60e-01	0.214	-0.17622	-0.037667	127.99	EFCAB8	EF-hand calcium binding domain 8
100874123	8.80e-01	8.60e-01	0.323	0.17611	0.056828	18.64	ZNRF3-AS1	ZNRF3 antisense RNA 1
1102	8.80e-01	8.60e-01	0.242	0.175742	0.042597	92.54	RCBTB2	RCC1 and BTB domain containing protein 2
56943	8.81e-01	8.61e-01	0.195	0.175058	0.034157	125.63	ENY2	ENY2 transcription and export complex 2 subunit
55320	8.81e-01	8.61e-01	0.189	-0.175045	-0.033015	188.53	MIS18BP1	MIS18 binding protein 1
84287	8.81e-01	8.61e-01	0.369	0.174923	0.064495	21.4	ZDHHC16	zinc finger DHHC-type palmitoyltransferase 16
7979	8.81e-01	8.62e-01	0.145	0.174448	0.025359	102.96	SEM1	SEM1 26S proteasome subunit
10952	8.81e-01	8.62e-01	0.18	0.174455	0.031366	115.14	SEC61B	SEC61 translocon subunit beta
91768	8.81e-01	8.62e-01	0.354	0.173821	0.061511	11.89	CABLES1	Cdk5 and Abl enzyme substrate 1
9673	8.81e-01	8.62e-01	0.286	-0.173713	-0.049735	51.99	SLC25A44	solute carrier family 25 member 44
246243	8.82e-01	8.63e-01	0.152	-0.173076	-0.026274	117.03	RNASEH1	ribonuclease H1
111822955	8.82e-01	8.63e-01	0.218	0.172814	0.037756	47.25	ATRIP-TREX1	ATRIP-TREX1 readthrough
550112	8.83e-01	8.63e-01	0.421	0.172007	0.072451	14.94	UBA6-DT	UBA6 divergent transcript
51230	8.83e-01	8.64e-01	0.172	-0.170938	-0.029442	219.61	PHF20	PHD finger protein 20
729737	8.83e-01	8.64e-01	0.239	-0.170855	-0.040782	28.99	LOC729737	uncharacterized LOC729737
55168	8.86e-01	8.67e-01	0.277	0.16782	0.046474	26.36	MRPS18A	mitochondrial ribosomal protein S18A
124995	8.86e-01	8.67e-01	0.23	-0.167986	-0.038662	65.47	MRPL10	mitochondrial ribosomal protein L10
56907	8.86e-01	8.67e-01	0.272	-0.167874	-0.04564	63.76	SPIRE1	spire type actin nucleation factor 1
26272	8.86e-01	8.67e-01	0.241	0.16727	0.040243	67.2	FBXO4	F-box protein 4
23	8.87e-01	8.68e-01	0.13	-0.166125	-0.021582	134.6	ABCF1	ATP binding cassette subfamily F member 1
64708	8.87e-01	8.68e-01	0.216	-0.165846	-0.035777	60.21	COPS7B	COP9 signalosome subunit 7B
101927288	8.87e-01	8.69e-01	0.328	0.165542	0.05437	16.22	MANEA-DT	MANEA divergent transcript
6538	8.87e-01	8.69e-01	0.284	0.165192	0.046996	25.45	SLC6A11	solute carrier family 6 member 11
55216	8.87e-01	8.69e-01	0.2	-0.165063	-0.033081	47.97	NKAPD1	NKAP domain containing 1
100507246	8.88e-01	8.69e-01	0.285	0.164773	0.04688	63.27	SNHG16	small nucleolar RNA host gene 16
6041	8.88e-01	8.69e-01	0.283	0.16459	0.046659	52.4	RNASEL	ribonuclease L
84910	8.89e-01	8.70e-01	0.234	0.163423	0.038261	79.6	TMEM87B	transmembrane protein 87B
9792	8.89e-01	8.70e-01	0.213	0.163181	0.034793	92.56	SERTAD2	SERTA domain containing 2
11234	8.89e-01	8.70e-01	0.254	0.163205	0.041521	79.33	HPS5	HPS5 biogenesis of lysosomal organelles complex 2 subunit 2
131408	8.89e-01	8.71e-01	0.389	0.162028	0.063088	12.99	FAM131A	family with sequence similarity 131 member A
4905	8.90e-01	8.71e-01	0.239	-0.161793	-0.038675	96.67	NSF	N-ethylmaleimide sensitive factor, vesicle fusing ATPase
7428	8.90e-01	8.72e-01	0.201	0.161502	0.032397	128.44	VHL	von Hippel-Lindau tumor suppressor
39	8.90e-01	8.72e-01	0.18	-0.161563	-0.029121	62.12	ACAT2	acetyl-CoA acetyltransferase 2
78994	8.90e-01	8.72e-01	0.199	-0.161328	-0.032092	32.14	PRR14	proline rich 14
5885	8.90e-01	8.72e-01	0.158	-0.160827	-0.025486	305.63	RAD21	RAD21 cohesin complex component
81790	8.90e-01	8.73e-01	0.25	-0.160357	-0.040049	68.79	RNF170	ring finger protein 170
27332	8.91e-01	8.74e-01	0.2	0.159003	0.031851	187.13	ZNF638	zinc finger protein 638
3420	8.93e-01	8.76e-01	0.245	0.156655	0.038353	122.29	IDH3B	isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit beta
100132774	8.93e-01	8.76e-01	0.315	-0.156522	-0.0493	23.78	KDM4A-AS1	KDM4A antisense RNA 1
22898	8.94e-01	8.76e-01	0.196	-0.155774	-0.030519	63.43	DENND3	DENN domain containing 3
8243	8.94e-01	8.77e-01	0.19	0.155187	0.029535	158.67	SMC1A	structural maintenance of chromosomes 1A
105374906	8.94e-01	8.77e-01	0.384	0.154747	0.059421	29.99	LOC105374906	uncharacterized LOC105374906
105376037	8.94e-01	8.77e-01	0.345	-0.154652	-0.0534	84.08	LOC105376037	uncharacterized LOC105376037
105377621	8.95e-01	8.78e-01	0.305	0.153942	0.04695	17.21	LOC105377621	uncharacterized LOC105377621
55129	8.95e-01	8.78e-01	0.275	0.153608	0.042173	53.67	ANO10	anoctamin 10
2114	8.96e-01	8.79e-01	0.289	-0.152512	-0.044125	49.36	ETS2	ETS proto-oncogene 2, transcription factor
151525	8.97e-01	8.79e-01	0.326	0.151782	0.049547	38.09	WDSUB1	WD repeat, sterile alpha motif and U-box domain containing 1
171568	8.97e-01	8.80e-01	0.191	0.151317	0.028901	33.44	POLR3H	RNA polymerase III subunit H
128	8.97e-01	8.80e-01	0.213	0.151023	0.032183	149.49	ADH5	alcohol dehydrogenase 5 (class III), chi polypeptide
51268	8.97e-01	8.80e-01	0.249	-0.150681	-0.037507	39.9	PIPOX	pipecolic acid and sarcosine oxidase
8863	8.97e-01	8.81e-01	0.335	-0.150251	-0.050331	56.56	PER3	period circadian regulator 3
10236	8.97e-01	8.81e-01	0.176	-0.15005	-0.026474	441.91	HNRNPR	heterogeneous nuclear ribonucleoprotein R
8637	8.97e-01	8.81e-01	0.274	-0.150016	-0.041177	9.54	EIF4EBP3	eukaryotic translation initiation factor 4E binding protein 3
6895	8.97e-01	8.81e-01	0.464	0.150317	0.069718	13.68	TARBP2	TARBP2 subunit of RISC loading complex
8396	8.97e-01	8.81e-01	0.274	0.150047	0.041062	50.36	PIP4K2B	phosphatidylinositol-5-phosphate 4-kinase type 2 beta
6004	8.98e-01	8.81e-01	0.277	-0.149156	-0.041356	30.75	RGS16	regulator of G protein signaling 16
119391	8.98e-01	8.82e-01	0.222	0.14889	0.033058	80.76	GSTO2	glutathione S-transferase omega 2
5604	8.98e-01	8.82e-01	0.21	0.148808	0.0313	64.54	MAP2K1	mitogen-activated protein kinase kinase 1
23071	8.98e-01	8.82e-01	0.189	0.148527	0.028017	165.38	ERP44	endoplasmic reticulum protein 44
122769	8.99e-01	8.83e-01	0.303	0.147285	0.044582	27.23	LRR1	leucine rich repeat protein 1
7109	9.00e-01	8.83e-01	0.163	-0.146828	-0.023966	67.95	TRAPPC10	trafficking protein particle complex subunit 10
7099	9.00e-01	8.83e-01	0.317	0.146548	0.046461	72.87	TLR4	toll like receptor 4
29035	9.00e-01	8.84e-01	0.173	-0.145961	-0.025209	179.54	HAPSTR1	HUWE1 associated protein modifying stress responses
5356	9.00e-01	8.84e-01	0.282	0.145692	0.04105	61.54	PLRG1	pleiotropic regulator 1
105376114	9.01e-01	8.84e-01	0.359	-0.145322	-0.052141	21.72	UBQLN1-AS1	UBQLN1 antisense RNA 1
1643	9.01e-01	8.85e-01	0.264	-0.144352	-0.038044	41.45	DDB2	damage specific DNA binding protein 2
388965	9.02e-01	8.86e-01	0.284	0.143895	0.040811	50.32	FUNDC2P2	FUN14 domain containing 2 pseudogene 2
112	9.02e-01	8.87e-01	0.295	-0.142521	-0.04204	22.28	ADCY6	adenylate cyclase 6
10904	9.02e-01	8.87e-01	0.215	0.142543	0.030705	90.42	BLCAP	BLCAP apoptosis inducing factor
9172	9.03e-01	8.87e-01	0.366	-0.141916	-0.051951	38.8	MYOM2	myomesin 2
7592	9.03e-01	8.88e-01	0.313	-0.141102	-0.044184	43.57	ZNF41	zinc finger protein 41
57181	9.04e-01	8.89e-01	0.249	0.140145	0.034914	95.85	SLC39A10	solute carrier family 39 member 10
65985	9.04e-01	8.89e-01	0.396	0.140115	0.055492	18.3	AACS	acetoacetyl-CoA synthetase
10120	9.05e-01	8.89e-01	0.271	-0.139287	-0.037724	25.24	ACTR1B	actin related protein 1B
116254	9.05e-01	8.89e-01	0.254	0.13923	0.035403	73.76	GINM1	glycosylated integral membrane protein 1
79090	9.05e-01	8.89e-01	0.261	-0.1392	-0.036292	39.55	TRAPPC6A	trafficking protein particle complex subunit 6A
79896	9.05e-01	8.90e-01	0.258	-0.138449	-0.035782	37.02	THNSL1	threonine synthase like 1
10728	9.06e-01	8.91e-01	0.187	-0.137541	-0.025666	646.81	PTGES3	prostaglandin E synthase 3
375748	9.06e-01	8.91e-01	0.241	-0.136984	-0.032965	103.75	ERCC6L2	ERCC excision repair 6 like 2
162427	9.07e-01	8.91e-01	0.24	-0.136452	-0.032777	88.84	RETREG3	reticulophagy regulator family member 3
23325	9.07e-01	8.92e-01	0.22	0.135714	0.029871	170.83	WASHC4	WASH complex subunit 4
6776	9.08e-01	8.93e-01	0.228	0.133985	0.030515	53.24	STAT5A	signal transducer and activator of transcription 5A
129831	9.08e-01	8.94e-01	0.329	-0.133865	-0.044041	19.78	RBM45	RNA binding motif protein 45
55622	9.10e-01	8.95e-01	0.188	-0.132025	-0.02488	50.92	TTC27	tetratricopeptide repeat domain 27
8764	9.10e-01	8.95e-01	0.262	0.131907	0.034532	80.63	TNFRSF14	TNF receptor superfamily member 14
104355295	9.10e-01	8.95e-01	0.378	-0.131449	-0.049734	15.08	SGMS1-AS1	SGMS1 antisense RNA 1
9196	9.10e-01	8.95e-01	0.238	-0.131416	-0.031246	16.55	KCNAB3	potassium voltage-gated channel subfamily A regulatory beta subunit 3
5935	9.11e-01	8.96e-01	0.221	0.130132	0.028786	357.98	RBM3	RNA binding motif protein 3
221092	9.11e-01	8.97e-01	0.276	-0.129906	-0.035841	29.49	HNRNPUL2	heterogeneous nuclear ribonucleoprotein U like 2
2237	9.11e-01	8.97e-01	0.358	0.129641	0.046423	19.46	FEN1	flap structure-specific endonuclease 1
80856	9.12e-01	8.97e-01	0.222	0.12918	0.028643	104.29	LNPK	lunapark, ER junction formation factor
55783	9.12e-01	8.98e-01	0.434	0.128522	0.055799	28.55	CMTR2	cap methyltransferase 2
5702	9.13e-01	8.98e-01	0.252	-0.127825	-0.03216	87.4	PSMC3	proteasome 26S subunit, ATPase 3
55142	9.13e-01	8.98e-01	0.256	0.127614	0.032623	45.15	HAUS2	HAUS augmin like complex subunit 2
10960	9.13e-01	8.99e-01	0.198	-0.127383	-0.025214	153.69	LMAN2	lectin, mannose binding 2
27249	9.13e-01	8.99e-01	0.254	0.126745	0.032134	153.5	MMADHC	metabolism of cobalamin associated D
5496	9.14e-01	9.00e-01	0.26	0.12517	0.032593	70.01	PPM1G	protein phosphatase, Mg2+/Mn2+ dependent 1G
7750	9.14e-01	9.00e-01	0.156	-0.125161	-0.019579	225.84	ZMYM2	zinc finger MYM-type containing 2
26133	9.15e-01	9.01e-01	0.281	-0.124182	-0.034916	43.27	TRPC4AP	transient receptor potential cation channel subfamily C member 4 associated protein
84924	9.16e-01	9.02e-01	0.431	0.122921	0.052949	35.17	ZNF566	zinc finger protein 566
8570	9.17e-01	9.03e-01	0.322	-0.122088	-0.039313	15.9	KHSRP	KH-type splicing regulatory protein
90075	9.17e-01	9.03e-01	0.346	0.122015	0.0422	27.23	ZNF30	zinc finger protein 30
6390	9.17e-01	9.03e-01	0.236	0.121882	0.028771	80.61	SDHB	succinate dehydrogenase complex iron sulfur subunit B
90693	9.17e-01	9.03e-01	0.24	0.121447	0.02914	36.27	CCDC126	coiled-coil domain containing 126
